Application order,Previous qualification (grade),Admission grade,Age at enrollment,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Marital status_2,Marital status_4,Marital status_5,Marital status_others,Application mode_17,Application mode_39,Application mode_others,Course_9238,Course_9500,Course_others,Daytime/evening attendance_1,Previous qualification_3,Previous qualification_19,Previous qualification_39,Previous qualification_others,Nacionality_6,Nacionality_26,Nacionality_41,Nacionality_others,Mother's qualification_19,Mother's qualification_37,Mother's qualification_38,Mother's qualification_others,Father's qualification_19,Father's qualification_37,Father's qualification_38,Father's qualification_others,Mother's occupation_4,Mother's occupation_5,Mother's occupation_9,Mother's occupation_others,Father's occupation_5,Father's occupation_7,Father's occupation_9,Father's occupation_others,Displaced_1,Educational special needs_1,Debtor_1,Tuition fees up to date_1,Gender_1,Scholarship holder_1,International_1
1,0.368421052631579,0.368421052631579,0.1132075471698113,0.0,0.2307692307692307,0.1555555555555555,0.0,0.0,0.0,0.0,0.2608695652173913,0.2121212121212121,0.0,0.0,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,1,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
1,0.3999999999999999,0.3263157894736841,0.0566037735849056,0.0,0.2307692307692307,0.2444444444444444,0.0384615384615384,0.6357615894039735,0.0,0.0,0.217391304347826,0.303030303030303,0.0,0.0,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0.263157894736842,0.4599999999999997,0.490566037735849,0.0,0.1923076923076923,0.1111111111111111,0.1923076923076923,0.7311258278145696,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.7358974358974358,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
1,0.1789473684210525,0.1757894736842105,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6622516556291391,0.0,0.0,0.2608695652173913,0.303030303030303,0.2,0.6784615384615383,0.0,0.9186046511627908,0.7999999999999999,0.0,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
1,0.368421052631579,0.368421052631579,0.0566037735849056,0.35,0.4615384615384615,0.3555555555555555,0.4230769230769231,0.6646598434677904,0.0,0.2631578947368421,0.4347826086956521,0.3636363636363636,0.4,0.6259615384615385,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
2,0.2947368421052632,0.2515789473684211,0.0188679245283018,0.0,0.1923076923076923,0.1111111111111111,0.1153846153846153,0.7417218543046358,0.0,0.0,0.217391304347826,0.2121212121212121,0.15,0.682051282051282,0.0,0.0,0.7555555555555555,0.5785997357992074,0,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False
1,0.2842105263157894,0.1852631578947368,0.0754716981132075,0.0,0.2307692307692307,0.2,0.2307692307692307,0.5386313465783664,0.0,0.0,0.2608695652173913,0.303030303030303,0.3,0.5653846153846154,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,True,False,False
1,0.6842105263157894,0.368421052631579,0.1509433962264151,0.0,0.2692307692307693,0.3111111111111111,0.2692307692307693,0.6331125827814569,0.0,0.0,0.3478260869565217,0.4545454545454546,0.35,0.6484615384615385,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
1,0.4010526315789473,0.063157894736842,0.0566037735849056,0.0,0.2692307692307693,0.3111111111111111,0.1923076923076923,0.6823084200567645,0.0,0.0,0.3478260869565217,0.4545454545454546,0.35,0.6384134615384615,0.0,0.9186046511627908,0.7999999999999999,0.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False
1,0.263157894736842,0.2452631578947368,0.0566037735849056,0.1,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6445916114790287,0.0,0.0,0.2608695652173913,0.2121212121212121,0.25,0.7538461538461538,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0.4736842105263157,0.4294736842105264,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6887417218543046,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.7,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False
5,0.263157894736842,0.1789473684210525,0.0188679245283018,0.0,0.2307692307692307,0.2222222222222222,0.1538461538461538,0.5960264900662252,0.0,0.0,0.2608695652173913,0.3333333333333333,0.25,0.6569230769230768,0.0,0.1511627906976745,0.4888888888888888,1.0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
3,0.631578947368421,0.5178947368421052,0.0377358490566037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False
5,0.2421052631578946,0.2021052631578948,0.0566037735849056,0.0,0.1923076923076923,0.2,0.1153846153846153,0.5474613686534217,0.0,0.0,0.217391304347826,0.1818181818181818,0.25,0.6892307692307692,0.0,0.5581395348837211,0.2888888888888888,0.7727873183619551,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
1,0.5052631578947369,0.263157894736842,0.0754716981132075,0.15,0.3846153846153846,0.2222222222222222,0.3846153846153846,0.6887417218543046,0.0,0.2631578947368421,0.4782608695652174,0.3333333333333333,0.5,0.6138461538461538,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,1,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0.4736842105263157,0.54,0.0188679245283018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,True
1,0.3052631578947369,0.3052631578947369,0.1132075471698113,0.0,0.3076923076923077,0.1777777777777777,0.3076923076923077,0.6827152317880795,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.693875,0.0,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
3,0.368421052631579,0.2947368421052632,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.6710816777041942,0.0,0.0,0.2608695652173913,0.2121212121212121,0.3,0.691025641025641,0.0,0.5930232558139535,1.0,0.3117569352708058,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
4,0.5263157894736841,0.5263157894736841,0.0377358490566037,0.0,0.1923076923076923,0.1555555555555555,0.1538461538461538,0.7682119205298014,0.0,0.0,0.217391304347826,0.1515151515151515,0.25,0.7323076923076922,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0.4010526315789473,0.0842105263157895,0.4528301886792452,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,1.0,0.2444444444444444,0.4147952443857331,1,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
1,0.5473684210526315,0.4073684210526314,0.0377358490566037,0.0,0.1923076923076923,0.2222222222222222,0.0769230769230769,0.7152317880794702,0.0,0.0,0.217391304347826,0.3333333333333333,0.25,0.6138461538461538,0.0833333333333333,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
1,0.263157894736842,0.3589473684210524,0.0188679245283018,0.0,0.2307692307692307,0.1333333333333333,0.1538461538461538,0.5960264900662252,0.0,0.0,0.2608695652173913,0.303030303030303,0.15,0.5564102564102564,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False
5,0.3368421052631578,0.2926315789473683,0.0566037735849056,0.0,0.2307692307692307,0.1333333333333333,0.1153846153846153,0.6534216335540839,0.0,0.0,0.2608695652173913,0.2727272727272727,0.0,0.0,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
1,0.4010526315789473,0.5431578947368421,0.3773584905660377,0.0,0.2692307692307693,0.1777777777777777,0.2692307692307693,0.6796594134342478,0.0,0.0,0.3478260869565217,0.2424242424242424,0.4,0.6831730769230768,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
1,0.4947368421052631,0.3663157894736844,0.0188679245283018,0.0,0.1923076923076923,0.1111111111111111,0.0,0.0,0.0,0.0,0.217391304347826,0.1818181818181818,0.05,0.8076923076923076,0.0,0.372093023255814,0.4888888888888888,0.7661822985468957,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False
5,0.2315789473684211,0.2063157894736842,0.0377358490566037,0.0,0.2307692307692307,0.2444444444444444,0.1538461538461538,0.7019867549668874,0.0,0.0,0.2608695652173913,0.303030303030303,0.2,0.5519230769230768,0.0,0.2093023255813954,0.0,0.1241743725231175,1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
5,0.063157894736842,0.2621052631578948,0.0943396226415094,0.25,0.4230769230769231,0.3555555555555555,0.3461538461538461,0.5768947755702722,0.0,0.1052631578947368,0.4347826086956521,0.6060606060606061,0.2,0.6057692307692307,0.0833333333333333,0.2093023255813954,0.0,0.1241743725231175,0,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
1,0.4010526315789473,0.023157894736842,0.1320754716981132,0.0,0.2307692307692307,0.2222222222222222,0.1538461538461538,0.614569536423841,0.0,0.0,0.2608695652173913,0.2424242424242424,0.25,0.7,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,False
1,0.4947368421052631,0.4326315789473682,0.0188679245283018,0.0,0.2307692307692307,0.1777777777777777,0.2307692307692307,0.7341532639545885,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.8076923076923076,0.0,0.7325581395348838,0.1111111111111111,0.6406869220607662,0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
2,0.2947368421052632,0.191578947368421,0.0943396226415094,0.0,0.1923076923076923,0.1555555555555555,0.1153846153846153,0.6181015452538631,0.0,0.0,0.217391304347826,0.2424242424242424,0.1,0.5653846153846154,0.1666666666666666,0.0,0.7555555555555555,0.5785997357992074,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3,0.2736842105263157,0.1894736842105262,0.0377358490566037,0.0,0.2307692307692307,0.1333333333333333,0.2307692307692307,0.7328918322295807,0.0,0.0,0.2608695652173913,0.1818181818181818,0.3,0.7358974358974358,0.0,0.4069767441860464,0.3111111111111111,0.8031704095112285,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
